Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2422,10929748,USC20214490102,"2023-11-23 06:34:03",0.14734,1,usc20214490102
2423,11046475,"Aditya Mahajan #3","2023-10-14 10:24:20",0.14735,1,aditya1602
2424,10994673,Fuwan233,"2023-10-02 11:58:25",0.14736,4,fuwan233
2425,11030641,"Takafumi Otsuka DP","2023-10-07 17:31:17",0.14736,2,takafumiotsukadp
2426,11115405,Vinson0321,"2023-10-23 13:39:45",0.14736,4,vinson0321
2427,10974862,"Francisco Prestamo","2023-10-01 23:10:43",0.14736,7,franciscoprestamo
2428,9139726,ImNaho,"2023-10-12 09:02:42",0.14736,4,imnaho
2429,11077525,"Zhang Miaorui","2023-10-16 08:31:34",0.14738,3,zhangmiaorui
2430,4394374,"Brayton Hall","2023-10-27 02:30:35",0.14739,11,braytonhall
2431,11028763,kinginstone,"2023-10-07 15:52:34",0.14740,2,kinginstone
2432,11270119,"Tamires Vieira Alves","2023-11-20 01:18:35",0.14741,1,tamiresvieiraalves
2433,11173615,"Die Bao","2023-11-02 12:03:55",0.14741,1,diebao
2434,11232783,"James Burriss94","2023-11-13 04:18:48",0.14742,1,jamesburriss94
2435,10906947,"abhinandan ghosh","2023-09-29 12:41:53",0.14743,1,abhi1311996
2436,10042887,"Javier Martínez6534","2023-11-07 18:00:48",0.14743,2,javiermartnez6534
2437,10966822,"Akintya Sonkar","2023-10-26 07:53:21",0.14744,2,akintyasonkar
2438,11100700,XiaoXiaoTian,"2023-11-24 08:36:01",0.14744,1,xiaoxiaotian
2439,11229993,arkiyui,"2023-11-14 06:48:00",0.14744,3,arkiyui
2440,11279116,chtttt,"2023-11-25 09:43:19",0.14745,9,chtttt
2441,11260612,Ingebor_Engineering,"2023-11-17 18:00:51",0.14745,1,ingeborengineering
2442,11139605,varshini230,"2023-10-27 06:31:36",0.14746,2,varshini230
2443,10979832,liumiaomiaode,"2023-11-01 14:39:17",0.14746,2,liumiaomiaode
2444,11203101,haodayigedaxigua,"2023-11-20 04:26:28",0.14746,1,haodayigedaxigua
2445,10949993,"Jiarong Zhu","2023-09-27 15:01:57",0.14747,1,jiarongzhu
2446,11203008,"Nando San Jim","2023-11-07 15:44:13",0.14747,1,nandosanjim
2447,11108012,"Lalitha Lahari","2023-10-27 10:23:03",0.14747,1,lalithalahari
2448,11135963,"Bhanutejaswi Ganesu","2023-10-26 14:04:17",0.14748,1,bhanutejaswiganesu
2449,11094653,tommotw,"2023-10-19 03:00:39",0.14749,1,tommotw
2450,11230698,UIOSUN,"2023-11-13 03:02:42",0.14750,2,uiosun
2451,11080379,chuzhou202096,"2023-10-16 16:58:40",0.14750,1,chuzhou202096
2452,11207826,"Equipo Conni|Marce Dscience M8","2023-11-13 16:22:03",0.14751,1,mscg02
2453,11128339,"Peter Ashby","2023-11-03 18:10:17",0.14751,4,newtothis111
2454,11206573,"Amartya Pawar","2023-11-12 20:32:52",0.14752,5,amartyapawar
2455,10969726,Lelouchun,"2023-10-12 00:40:38",0.14753,1,lelouchun
2456,11217085,"Tomer Shmilovitz","2023-11-09 10:14:29",0.14753,1,tomershmilovitz
2457,10945556,"Masayoshi Mizutani","2023-09-28 00:50:09",0.14754,1,masayoshimizutani
2458,11154433,"Ume Harisa","2023-11-02 10:54:18",0.14754,1,umeharisa
2459,11243046,Kathwa,"2023-11-14 16:36:15",0.14755,5,kathwa
2460,11244357,nnyilun,"2023-11-14 18:58:21",0.14756,2,nnyilun
2461,11146496,"Yuya Akiyama","2023-11-05 15:21:02",0.14756,2,yuyaakiyama
2462,11170605,mastafis,"2023-11-01 19:53:56",0.14757,1,mastafis
2463,10980735,"Chaming Hong","2023-09-30 09:21:26",0.14757,2,chaminghong
2464,11021414,barunokdol,"2023-10-07 03:29:51",0.14758,1,barunokdol
2465,11094617,Z1YueCC,"2023-10-19 03:51:50",0.14759,1,z1yuecc
2466,11110527,liubihang,"2023-10-22 10:40:26",0.14761,4,liubihang
2467,11020577,Yian1217,"2023-10-22 09:59:45",0.14761,2,yian1217
2468,11209350,"Ze Ren Anthony","2023-11-08 05:17:53",0.14762,1,zerenanthony
2469,11037037,"Sankavi Kanesalingam","2023-10-09 05:33:56",0.14762,1,sankavikanesalingam
2470,11208116,RobinsonDahrog,"2023-11-08 02:03:34",0.14762,1,robinsondahrog
2471,11040819,ThiagoFélix,"2023-10-16 20:31:41",0.14763,2,thiagoflix
2472,11202910,"Yannick Deza","2023-11-07 15:27:53",0.14764,1,yannickdeza
2473,11153436,AllenReder,"2023-11-21 13:15:46",0.14764,3,allenreder
2474,11283570,"Mia Wang #3","2023-11-24 10:13:32",0.14766,3,miadwang
2475,11240974,isomer123,"2023-11-15 11:30:56",0.14766,1,isomer123
2476,10961036,jialuehuang,"2023-11-15 09:04:02",0.14766,3,jialuehuang
2477,10990495,"Yilong Liu #2","2023-09-30 09:02:45",0.14768,1,yilongliu236
2478,4596660,GAVINLIU,"2023-11-07 02:04:54",0.14768,5,taiwangk
2479,10978453,"Alireza Yoonesi","2023-09-27 19:59:54",0.14769,2,ayoonesi
2480,11116220,"AarthyR 15","2023-10-23 14:50:12",0.14769,1,aarthyr15
2481,11173393,qi hui Yu,"2023-11-02 07:55:06",0.14770,1,qihuiyu
2482,11227835,"Jean-Michel Alvarez","2023-11-12 20:32:52",0.14771,1,jeanmichelalvarez
2483,10843085,"Thyago Pereia","2023-10-20 19:49:34",0.14771,1,thyagopereira
2484,9277311,"Elbrus Bayramov","2023-11-23 12:34:41",0.14771,1,elbioman
2485,11129291,an0001,"2023-10-25 12:28:17",0.14772,10,an0001
2486,11144946,"Kunamneni Jyothirmyee","2023-10-28 06:46:46",0.14772,1,kunamnenijyothirmyee
2487,9799035,Heathcliff_n,"2023-10-15 11:41:05",0.14772,2,heathcliffn
2488,11249601,Nyaa0422,"2023-11-15 17:27:18",0.14774,1,nyaa0422
2489,11171922,kenzou,"2023-11-06 06:41:58",0.14774,1,yasumitu
2490,11106777,yushuhua,"2023-10-21 11:41:12",0.14775,6,yushuhua
2491,11238106,"Tr Pane","2023-11-14 22:11:14",0.14775,1,trpane
2492,11152106,"Vladyslav Baklanov","2023-11-03 12:34:27",0.14776,2,vladislav573
2493,9679917,"Shubham Patrick","2023-11-14 04:46:17",0.14776,1,ahthneeuhl
2494,11019231,haonanlee,"2023-10-06 05:47:36",0.14776,2,haonanlee
2495,11144709,"Vijaya ganga","2023-10-28 05:28:10",0.14776,1,vijayaganga
2496,5579272,"Pranjali Tembhurnikar","2023-10-13 04:23:43",0.14776,1,prjtem
2497,11253286,Buyantogtokh_1,"2023-11-23 08:45:11",0.14776,1,buyantogtokh1
2498,10955661,Lemaistre,"2023-10-09 18:49:58",0.14777,1,lemaistre
2499,11276154,"choi sejun","2023-11-23 00:29:44",0.14779,2,choisejun
2500,11213680,Sj@2003,"2023-11-12 05:09:49",0.14780,3,sj2003
2501,3546130,"Navdeep Sharma","2023-11-24 00:21:14",0.14781,1,navdeep98
2502,11015203,"Gerardo Ramírez Chávez","2023-10-05 18:50:26",0.14783,1,gerardoramrezchvez
2503,10919025,LANNNNXX,"2023-10-14 09:21:04",0.14783,6,lannnnxx
2504,7419721,"mani prathi","2023-11-20 04:22:27",0.14785,12,maniprathi
2505,11139613,"Usha Sri Kurre","2023-10-27 06:27:20",0.14786,1,ushasrikurre
2506,10755146,gelart,"2023-10-07 13:38:04",0.14787,2,gelart
2507,11170582,"Alimorad khajeh zadeh","2023-11-14 07:27:00",0.14787,1,alimoradkhajehzadeh
2508,11242223,"Benjamin Groubix","2023-11-14 16:33:19",0.14787,4,benjamingroubix
2509,11067347,"Syed Mohamad Tawseeq","2023-10-18 17:06:41",0.14789,2,syedmohamadtawseeq
2510,11199144,"Prashant Gupta #3","2023-11-07 10:07:58",0.14790,1,prashantgpt91
2511,10958525,"eddie is smart","2023-10-10 00:01:09",0.14791,1,eddieissmart
2512,11173929,JungHyoJe,"2023-11-07 05:22:29",0.14793,2,junghyoje
2513,11169603,Haya.1153,"2023-11-13 15:18:13",0.14794,2,haya1153
2514,10990471,"Hsiao Ting Chang","2023-10-02 07:23:39",0.14795,4,hsiaotingchang
2515,11140972,"Charishma Vemula","2023-10-27 11:19:25",0.14796,1,charishmavemula
2516,11252512,KohlersKnife,"2023-11-16 07:04:43",0.14798,1,kohlersknife
2517,11262965,"Xie yangkai","2023-11-18 10:40:15",0.14799,1,xieyangkai
2518,11107995,"kanuri sai hashreta","2023-10-27 10:57:09",0.14799,1,kanurisaihashreta
2519,11080605,Akthar20,"2023-10-16 17:58:30",0.14799,2,akthar20
2520,1646891,"Deepak Kumar Mishra","2023-10-27 19:20:07",0.14800,1,say2deepak
2521,11289197,Carnong,"2023-11-24 14:04:15",0.14801,1,carnong
2522,11184023,sabrown78,"2023-11-12 17:12:16",0.14801,4,sabrown78
2523,11292953,"Tony H123","2023-11-24 03:49:50",0.14801,4,tonyh123
2524,11072329,Daydream,"2023-10-16 13:55:53",0.14802,1,daydreamday
2525,11077641,"Ferapont Chueng","2023-10-16 08:33:16",0.14804,1,ferapontchueng
2526,11228556,"[Deleted] 46271f99-c2be-4d34-8876-baad33ee9dd0","2023-11-11 15:02:26",0.14804,6,del=6c5f1f524fc6f2f2
2527,11278162,"Leika Anne Galvez","2023-11-21 09:38:21",0.14805,1,leikaannegalvez
2528,11097456,"mahmoud Elrayes","2023-10-29 22:40:23",0.14806,1,mahmoudelrayes
2529,7825831,"prasad rajmane","2023-11-01 13:13:26",0.14806,1,prasadrajmane
2530,10971661,zengchen1024,"2023-09-27 02:21:28",0.14807,2,zengchen1024
2531,11165651,杨天明i,"2023-11-01 07:21:29",0.14807,1,tmstudy
2532,11266864,"yuli wang","2023-11-19 07:31:44",0.14809,1,yuliwang333
2533,11091373,wangsq7777,"2023-10-18 12:42:05",0.14809,5,wangsq7777
2534,10405522,"Joaquin Ortega","2023-11-13 14:48:15",0.14812,1,joaquinortega
2535,11249137,m1nkkkk,"2023-11-21 14:01:36",0.14813,10,m1nkkkk
2536,11248772,BaiZiAng36,"2023-11-15 14:14:46",0.14813,1,baiziang36
2537,1780130,RodrigoAzevedo,"2023-10-21 21:55:13",0.14814,4,rodrigoazs
2538,11277774,yolov6,"2023-11-21 18:32:31",0.14815,10,yolov6
2539,11228838,"[Deleted] e3425051-72cc-4a98-9de9-bbc54776c157","2023-11-11 16:23:58",0.14816,4,del=f1404e2a14497bc5
2540,11292376,"Pratik Sagar1411","2023-11-23 21:15:09",0.14817,3,pratiksagar1411
2541,10985118,"Andrew Giannopoulos ","2023-09-29 12:48:09",0.14818,1,andrewgiannopoulos
2542,11077609,"Nijam Mohammed Niskhan","2023-10-16 15:09:06",0.14818,2,nijammohammedniskhan
2543,11145004,"Jasmine Mobeena Shaik","2023-10-28 06:40:24",0.14820,1,jasminemobeenashaik
2544,11169101,Ayangluke,"2023-11-04 03:18:09",0.14823,2,ayangluke
2545,11034515,"KVPS Chamodi - 206023A","2023-10-12 18:48:02",0.14825,2,kvpschamodi206023a
2546,11182103,"Soichiro Kitani","2023-11-03 13:21:32",0.14826,1,soichirokitani
2547,11185232,USTCFatCat,"2023-11-04 11:18:05",0.14827,1,ustcfatcat
2548,11067076,"Heath Jones","2023-10-24 03:40:47",0.14829,1,heefjones
2549,11270162,whisperlip,"2023-11-20 02:03:54",0.14829,1,whisperlip
2550,11061423,Tung-Yi-Lin,"2023-10-23 13:38:39",0.14833,3,tungyilin
2551,11194409,BoxuanZhang-BJUT,"2023-11-06 14:34:16",0.14835,10,boxuanzhangbjut
2552,11168871,Esenv2022,"2023-11-01 12:37:44",0.14835,1,esenv2022
2553,11133812,xmx_qian,"2023-11-19 04:44:51",0.14835,4,xmxqian
2554,11183019,zhangzhulan,"2023-11-14 07:57:38",0.14835,5,zhangzhulan
2555,11097087,"Rao Hamza Tariq","2023-10-21 12:54:49",0.14835,1,raohamzatariq
2556,11214657,"Carlos Eduardo Souza","2023-11-09 01:37:58",0.14836,1,carloseduardosouza
2557,10852954,PleaseHoldMe,"2023-10-13 06:21:00",0.14836,2,pleaseholdme
2558,11054833,"dezerable nacer","2023-11-22 18:22:45",0.14837,15,dezerablenacer
2559,10492966,"Jon Shah","2023-10-12 13:04:42",0.14838,2,jonshah
2560,11182449,"Felix Wach","2023-11-03 16:27:08",0.14840,2,felixwach
2561,11189647,LIUJIAO18699593576,"2023-11-15 14:58:14",0.14841,1,liujiao18699593576
2562,10851342,"Tucker Jackson","2023-10-06 03:52:16",0.14841,2,tuckerjackson
2563,10745550,gengnan_Li,"2023-10-28 09:28:48",0.14842,4,gengnanli
2564,11113097,"MOACIR BATISTA","2023-10-23 23:05:07",0.14844,1,moacirbatista
2565,11073733,SahaniDesilva206028T,"2023-10-16 16:24:22",0.14844,1,sahanidesilva206028t
2566,11202755,"Edupuganti Rithisha","2023-11-08 09:19:18",0.14846,2,edupugantirithisha
2567,11110395,YeYangrui,"2023-10-22 10:26:33",0.14846,4,yeyangrui
2568,11116077,Cindy0802,"2023-10-25 03:03:55",0.14847,1,cindy0802
2569,8591529,yukeyi,"2023-11-05 03:09:15",0.14847,2,yukeyi2
2570,11215869,"Stefano Trinchero","2023-11-14 05:20:49",0.14848,6,stefanotrinchero
2571,11110736,"Ramanathi Manjunath","2023-11-05 14:47:22",0.14848,2,ramanathimanjunath
2572,11172176,SugarShan,"2023-11-02 03:18:23",0.14848,2,sugarshan
2573,10885285,"Ziyad Elshazly","2023-09-27 22:37:27",0.14848,1,ziyadelshazly
2574,10996007,"Alok Singh #3","2023-10-15 13:39:34",0.14849,1,aloksingh00001
2575,11167292,HuYang1231,"2023-11-06 05:22:51",0.14853,10,huyang1231
2576,11122429,August_xu,"2023-10-24 08:10:31",0.14853,1,xugust
2577,11194146,usc20214490103,"2023-11-20 14:11:45",0.14853,2,usc20214490103
2578,11156322,"Jørgen Sandhaug","2023-10-30 15:25:56",0.14853,1,jorgensandhaug
2579,11289898,"Rayen Ben Hassen","2023-11-23 20:33:49",0.14853,1,rayenbenhassen
2580,10926179,"Saket Singh #2","2023-09-29 05:31:39",0.14855,2,saketfractal
2581,11016635,"Birszki Levente","2023-10-09 19:35:07",0.14855,1,birszkilevente
2582,10987668,casper.tw,"2023-09-29 15:10:12",0.14856,1,casper1217
2583,11028527,YultheConkr,"2023-10-07 13:19:46",0.14857,3,yultheconkr
2584,10981384,"Mika Araki","2023-10-19 09:01:21",0.14857,1,mikaaraki
2585,11101768,lishiyin,"2023-10-21 06:54:51",0.14858,1,lishiyin
2586,11141841,"Namita kafare","2023-11-05 11:10:33",0.14858,4,namitakafare
2587,11293034,siyongjasonchen,"2023-11-24 01:57:52",0.14859,1,siyongjasonchen
2588,11129390,SternSu,"2023-10-25 11:12:20",0.14859,3,sternsu
2589,11076280,"Dev Gundalia","2023-10-16 03:31:17",0.14860,1,devgundalia
2590,2066589,vincent1919,"2023-10-05 17:30:25",0.14861,1,vincent1919
2591,11078516,CygnusW.,"2023-11-13 13:52:07",0.14862,15,cygnusw
2592,11150428,"Nazarii Melnyk","2023-10-29 14:04:58",0.14863,1,brokennazar
2593,11065269,"udaykumar #2","2023-11-15 08:17:50",0.14865,3,jiguday
2594,11139578,"Dharmika Gurajada","2023-10-27 06:27:27",0.14865,1,dharmikagurajada
2595,11137409,m29r33h,"2023-10-26 19:35:33",0.14865,1,m29r33h
2596,11013039,"Pawel Zielonka","2023-10-09 15:25:13",0.14866,1,pawelzielonka
2597,11128247,"wanli Ren","2023-10-25 06:41:21",0.14867,1,wanliren
2598,10907326,"Abhishek Singh #19","2023-10-13 12:28:16",0.14867,1,abhi7114
2599,11058490,"Francesco Romano01","2023-10-12 15:10:43",0.14868,10,francescoromano01
2600,11270855,"Ashreen Kaur3","2023-11-20 05:07:09",0.14868,1,ashreenkaur3
2601,11246325,"Moe Homma","2023-11-15 08:40:02",0.14869,1,moehomma
2602,11227723,kykougaku,"2023-11-12 06:34:57",0.14873,1,kykougaku
2603,10656450,chqq007,"2023-11-04 19:33:04",0.14873,4,chqq007
2604,10934342,"João Felix","2023-11-02 00:53:04",0.14874,8,joaosilvafelix19
2605,11250480,M.Furkan,"2023-11-15 21:08:02",0.14877,1,muhammedfurkan
2606,11076309,"Nadeera Dilrukshi","2023-10-16 14:05:09",0.14879,3,nadeeradilrukshi
2607,11029953,"Andrew Ndudi Efomah","2023-10-07 14:13:01",0.14880,1,andrewndudiefomah
2608,11179859,MaoHuaWu_M,"2023-11-06 04:06:11",0.14880,1,maohuawum
2609,11137794,Sarkodie,"2023-11-11 13:55:26",0.14882,1,sarkodie
2610,10934066,pgq5566,"2023-10-29 00:19:26",0.14882,1,pgq5566
2611,11277836,HeHaoo,"2023-11-21 08:05:28",0.14883,1,hehaoo
2612,11173425,Zzzz 0720,"2023-11-02 07:41:31",0.14883,2,zzzz0720
2613,11283696,njchenweijie0214,"2023-11-23 06:23:05",0.14887,3,njchenweijie0214
2614,10958552,"adel saad","2023-10-28 05:43:23",0.14888,2,adelesaad
2615,10916727,"Saurabh Tiwari #2","2023-11-03 23:55:55",0.14888,3,saurabhtiwari13
2616,11095124,"Rayhane Gholampoor","2023-10-31 11:22:28",0.14889,1,rayhanegholampoor
2617,11221427,mamekins05108,"2023-11-13 16:38:38",0.14889,2,mamekins05108
2618,11190527,soodaryan,"2023-11-06 15:30:31",0.14889,2,soodaryan
2619,11142480,Fiddlesticks,"2023-11-22 13:53:17",0.14890,4,fiddlesticks
2620,1634902,"Boy Plankton","2023-11-15 05:55:49",0.14892,1,boyplankton
2621,11123306,"SIBASIS PRADHAN","2023-10-24 12:41:23",0.14892,1,sibasispradhan
2622,11174897,"kkkkk #3","2023-11-06 07:19:11",0.14893,3,kkkkk111
2623,11233685,"Anthony Toloczko","2023-11-13 03:06:06",0.14894,1,anthonytoloczko
2624,11055578,fklovely,"2023-10-12 01:45:51",0.14895,1,fklovely
2625,10949454,TomW,"2023-10-06 10:07:08",0.14896,3,tomweks
2626,10940814,"Xiaoling Zhu","2023-09-27 13:02:07",0.14897,1,rhinozhu
2627,11071719,"Elsie Anthonio","2023-10-15 05:39:35",0.14898,1,elsieanthonio
2628,11294359,user32005,"2023-11-24 09:43:10",0.14898,2,user32005
2629,11031067,ParthShah12001,"2023-10-07 19:40:22",0.14898,1,parthshah12001
2630,11046691,Sebastian06,"2023-10-10 13:58:27",0.14899,4,sebastian06
2631,11113852,rkhurricane,"2023-10-23 07:51:12",0.14902,1,rkhurricane
2632,11238989,OutstandingPenguin,"2023-11-22 02:17:25",0.14902,15,outstandingpenguin
2633,11222149,"deepthi 2100031538","2023-11-10 08:31:55",0.14902,1,deepthi2100031538
2634,8585710,"Gustavo Willam Pereira","2023-10-19 00:46:43",0.14903,1,gustavowillampereira
2635,11140576,"Tudi Nikitha Reddy","2023-10-27 09:53:53",0.14904,1,tudinikithareddy
2636,11076936,"Sabbineni Varsha","2023-10-27 08:50:02",0.14904,1,sabbinenivarsha
2637,11052320,犹豫就要败北,"2023-10-12 02:19:46",0.14906,2,yyjybb
2638,10984707,"Divya Disha","2023-09-30 11:41:09",0.14906,1,divyadisha
2639,11085400,"Kushagra Gupta #3","2023-10-17 16:59:15",0.14906,1,kushagragupta141
2640,10963197,NicolaP,"2023-10-09 01:30:52",0.14906,24,nicolapipoli
2641,11184396,"Usagi Yojimbo","2023-11-14 21:05:18",0.14907,2,derekstackboy
2642,11022639,"Nurdaulet NAZARBAY","2023-11-22 07:48:24",0.14907,7,nnurda
2643,9468260,ZheyuHarry,"2023-10-14 05:27:37",0.14908,2,zheyuharry
2644,11082663,PeacherMZ,"2023-10-17 02:36:19",0.14908,2,peachermz
2645,10968353,"Gabe Bissland","2023-10-21 01:24:39",0.14910,62,gabebissland
2646,11172522,luzhuoran,"2023-11-02 14:49:25",0.14910,1,luzhuoran
2647,11015404,"奥村 晋一","2023-10-09 07:17:25",0.14911,1,shinichi07
2648,10867900,"Logan Mills","2023-10-01 02:46:27",0.14913,1,loganmills
2649,11283683,happy1114,"2023-11-22 09:20:25",0.14915,2,happy1114
2650,11091334,"Chen wei wei","2023-10-18 12:18:25",0.14915,1,cwwdsg
2651,4359514,"Sumit Phogat","2023-11-06 16:45:13",0.14915,2,tortoise05
2652,11012038,joker_dive_ai,"2023-10-06 09:55:09",0.14916,2,jokerdiveai
2653,11279880,"Harshal Gajera","2023-11-23 21:36:59",0.14916,8,harshalgajera
2654,11292559,"Taylor Wang","2023-11-24 14:15:30",0.14916,1,ryuutaylor492
2655,11094706,gyuIDSGUIYG,"2023-10-20 09:39:41",0.14918,6,gyuidsguiyg
2656,7642581,Fangshushan,"2023-11-05 09:48:05",0.14918,1,fangshushan
2657,10996696,"Abdulazeez Musah","2023-10-05 14:36:20",0.14919,3,abdulazeezmusah
2658,11029043,RedBean1125,"2023-10-07 11:41:59",0.14919,1,redbean1125
2659,10219578,"Tim V #2","2023-09-30 01:28:40",0.14921,1,tjvsin
2660,11229294,KarolinaStr,"2023-11-13 21:40:36",0.14922,4,karolinastr
2661,11080026,"GINJUPALLI TEJASWI","2023-10-27 10:36:36",0.14923,1,ginjupallitejaswi
2662,11088890,"Kalli Yogabala","2023-10-28 05:58:30",0.14923,1,kalliyogabala
2663,10946140,"Ludovic Mosca","2023-10-26 00:43:28",0.14924,1,ludovicmosca
2664,11279753,"Sharon Grace Hangaan","2023-11-21 15:26:03",0.14924,1,sharongracehangaan
2665,10893271,"Pratiksha Vaghire","2023-10-14 15:34:05",0.14925,6,pratikshavaghire
2666,11267401,"Sakshi Sathe","2023-11-19 10:13:45",0.14926,1,sakshisathe
2667,11169134,"Gautam K.K","2023-11-01 14:16:42",0.14926,1,gautamkk97
2668,11110930,YHJ021110,"2023-10-22 12:59:37",0.14927,2,yhj021110
2669,8468294,"Sathvik Athreya","2023-10-20 20:49:11",0.14928,1,sathvikcoding
2670,11180697,bwq135.246,"2023-11-03 07:34:25",0.14928,1,bwq135246
2671,10994499,"Aswin Pushkar","2023-10-01 11:47:00",0.14929,1,aswinpushkar
2672,10982167,"Arvind B","2023-10-05 15:36:13",0.14930,1,arvindyaadav
2673,10764492,J_M_H,"2023-10-20 23:02:11",0.14931,1,hardenjesse
2674,11039504,"siam arefin","2023-10-30 12:50:17",0.14931,1,siamarefin
2675,10711059,"Danish Elahi","2023-11-16 07:32:03",0.14931,1,danishelahi
2676,11050737,"VANSH MEHRA","2023-10-11 06:29:48",0.14932,1,vansh2819
2677,11295980,"Lee Johns Shaji","2023-11-24 20:56:26",0.14934,1,leejohnsshaji
2678,11062368,"Ishitha Ponamala","2023-10-27 10:59:32",0.14934,1,ishithaponamala
2679,11078882,AyanamiRei1,"2023-10-19 06:21:52",0.14934,4,ayanamirei1
2680,11080049,BavineniHoshita,"2023-10-27 10:34:40",0.14934,1,bavinenihoshita
2681,11296464,"Joe Myers","2023-11-24 18:05:21",0.14936,1,joemyers
2682,11158344,moonlight83340,"2023-10-31 01:33:20",0.14936,1,moonlight83340
2683,11263799,kajanthan92,"2023-11-23 09:08:36",0.14937,6,kajanthan92
2684,11130307,"Glen Dsouza","2023-10-25 18:49:55",0.14937,1,glendsza
2685,11231347,"realLiam Coyle","2023-11-12 11:01:37",0.14939,3,realliamcoyle
2686,11171395,"Meryem Jaaidan","2023-11-01 21:59:13",0.14941,1,meryemjaaidan
2687,10720164,"Wenye XU","2023-10-05 04:29:59",0.14942,1,wenyexu
2688,11294106,OHIRAAAAAA,"2023-11-25 01:57:55",0.14942,7,ohiraaaaaa
2689,11110091,ESSOLiver,"2023-10-30 14:06:00",0.14943,3,essoliver
2690,11095587,Vanthoci,"2023-10-19 07:07:08",0.14943,1,vanthoci
2691,11225375,"Wenliang ZHENG","2023-11-11 04:34:12",0.14944,1,wenliangzheng
2692,11093534,"Sergio Pallas Enguita","2023-10-18 19:58:49",0.14946,1,sergiopallasenguita
2693,11172713,lilithxu,"2023-11-02 04:23:57",0.14947,1,lilithxu
2694,11222368,"Masatoshi Noda","2023-11-24 07:29:33",0.14947,1,masatoshinoda
2695,10634275,"Carl Resnick","2023-09-27 21:23:47",0.14947,1,resnicce
2696,11219236,"John G #2","2023-11-09 21:08:42",0.14948,1,jjg5fg
2697,11091635,CJY1018,"2023-10-18 16:08:34",0.14948,3,cjy1018
2698,11022136,viabytsai,"2023-10-06 13:17:58",0.14951,1,viabytsai
2699,10978718,"William Teo","2023-09-27 17:32:52",0.14952,3,williamteo
2700,11267868,"Fatma Ezzahra Ben Helal","2023-11-19 14:21:39",0.14954,1,fatmabenhlel
2701,11106618,BlackTeaChara,"2023-10-22 13:48:50",0.14958,2,blackteachara
2702,5188722,"Chengbo Zhan","2023-11-10 04:07:12",0.14961,1,zhanchengbo
2703,10995589,"Machine Learners","2023-10-03 19:35:56",0.14961,2,"aryanchauhan321,tatsatsingh"
2704,11017168,HumeLz,"2023-10-06 02:36:00",0.14962,2,humelz
2705,11175402,Herwal,"2023-11-03 15:46:49",0.14966,8,"herwal,perkristianbroberg"
2706,11058498,"Francesco De Giorgi","2023-10-12 15:21:09",0.14967,10,francescodegiorgi
2707,11044984,"Kaumini Perera","2023-10-16 01:57:45",0.14967,2,kauminiperera
2708,10257195,"MHD NOUR EDDIN BASSL ","2023-09-27 15:59:17",0.14968,3,mhdnoureddinbassl
2709,10736441,"Phong Linh","2023-10-26 17:11:57",0.14969,1,phonglinh
2710,11052570,yzhaoian@gmail.com,"2023-10-21 09:14:22",0.14971,4,yzhaoiangmailcom
2711,11225826,"Elizabeth Hooper","2023-11-10 23:31:39",0.14972,1,elizabethhooper
2712,11255306,anterou,"2023-11-19 18:40:28",0.14973,1,anterou
2713,10991408,"Jane #9","2023-09-30 14:04:10",0.14973,1,jane90
2714,11095069,"hiro trooper","2023-10-23 04:47:59",0.14973,1,hirotrooper
2715,10961243,"Lai Wei #2","2023-10-08 23:42:55",0.14973,3,laiwei5
2716,10944405,MartynaPlomecka,"2023-09-29 18:38:49",0.14973,5,martynaplomecka
2717,10734548,MichaelB,"2023-10-02 16:48:31",0.14973,1,mpbrenner
2718,11257130,Benjamin_moore_12495,"2023-11-17 03:24:55",0.14974,3,benjaminmoore12495
2719,11054135,"Lemon Lin","2023-10-23 05:24:01",0.14976,12,cglemon
2720,11111486,yihuacan,"2023-10-22 14:38:03",0.14976,3,yihuacan
2721,10791222,"Terry #3","2023-09-27 08:04:54",0.14976,1,hchsmost
2722,10677800,AntonyanKosterko,"2023-11-18 04:18:50",0.14978,3,footballmusic
